result,starplayer_difference,rpi_rating_difference,Log5,adjoe_difference,adjde_difference,EFG-OEEG,TPP-DTPP_difference,SRS_difference,SOS_difference,adjwin_difference,Hostwin_difference,coach_influence_difference,previous_performance_dif,team1_Pts,team1_Opp,team1_MOV,team1_SOS,team1_OSRS,team1_DSRS,team1_SRS,team2_W,team2_L,team2_Pts,team2_Opp,team2_MOV,team2_SOS,team2__OSRS,team2_DSRS,team2_SRS,team1_starplayer_1,team2_starplayer_2,starplayer_difference,Numot,team1_rankdifference,rank_change_difference,dif_distance,exp_win2,Log5,team2_coachrank_difference,team1_seed,team2_seed,seed_difference,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coaches_before_final,team1_coaches_preseason,team1_de,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_EFP,team1_ftpct,team1_oe,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_OEFP,team1_EFP-OEFG,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_rating,team1_seed.1,team1_stlrate,team1_TPP-DTPP,team1_tempo,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_final,team2_ap_preseason,team2_ap_rank_difference,team2_arate,team2_blockpct,team2_coaches_before_final,team2_coaches_preseason,team2_coaches_difference,team2_rank_difference,team2_de,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_EFG,team2_ftpct,team2_oe,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_OEFG,team2_EFG-OEFG,team2_oppstlrate,team2_TPP-OTPP,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_rating,team2_score,team2_seed,team2_stlrate,team2_tempo
1,0,-0.004,0.437985355,3.4116,-4.5463,-3.465398347,0.0058,-1.02,-2.45,0.045079365,0.06060606,-4.719125,0,75.9,64,11.86,2.1,5.71,7.96,13.67,29,6,72.3,60.9,11.34,4.55,3.26,11.43,14.69,0,0,0,1,0,-23,34.8541542,0.928808021,0.437985355,25,10,3,-7,96.201,113.6686,66.1658,32,32,48.4721,5.4849,32,32,96.7084,28.7894,50.7947,36.5812,51.96847263,73.1034,115.7547,50.6394,5.5978,32.9782,46.1844,32.4717,47.01648945,4.951983174,68.9051,0.0717,5,5,27,5,27,0,0,0,0,0,0,5,27,0.604,10,0.0974,-0.0257,65.4145,91.6547,110.257,65.6775,9,32,23,63.5776,11.9175,7,32,25,24,90.1442,34.5491,54.7988,32.2581,52.58363263,60.4527,107.3403,54.902,9.4427,32.4213,44.6142,28.8217,69.5222,44.16625111,8.417381521,0.0792,-0.0199,95,34,136,5,27,0,1,0,0,0,0,5,27,0.608,73,3,0.0991,66.5007
1,0,0.063,0.712940463,0.5515,5.6741,-0.966981039,-0.039,9.77,13.23,-0.095643939,-0.125,26.4472423,23,76.9,68.2,8.66,11.99,9.72,9.43,19.15,25,8,77.7,66.1,11.64,-1.24,5.38,4,9.38,0,0,0,0,-11.5,-12,-86.5033584,0.843765734,0.712940463,0,4,13,9,91.1143,109.8256,69.3445,16,4,51.1682,12.3344,15,4,94.9881,34.8633,50.9105,31.5089,49.63898315,67.6948,105.2773,52.8477,7.8385,34.0611,45.1159,33.6538,46.94320989,2.695773261,67.9117,0.0987,104,42,254,9,20,1,8,6,1,4,3,9,20,0.613,4,0.1055,-0.0068,70.2659,96.7884,109.2741,70.2168,32,32,0,63.9766,10.741,32,32,0,0,94.0668,39.4558,51.0804,35.0133,51.64838597,67.3973,110.5689,66.8857,6.3094,33.7196,45.2956,35.5155,65.8163,47.98563167,3.6627543,0.0957,-0.0458,184,184,235,7,25,0,5,1,0,5,1,7,25,0.55,68,13,0.1415,69.9092
1,1,0.032,0.732483389,8.0645,0.0524,-0.957338249,0.0052,7.48,1.95,0.085620915,0.133333333,-15.72379934,-9,85,70.9,14.11,9.38,18.2,5.3,23.5,27,7,77.8,69.2,8.59,7.43,9.33,6.69,16.02,1,0,1,0,-2,-24,-108.1545707,0.910081282,0.732483389,19,1,2,1,91.5424,116.2551,75.418,4,2,65.928,13.6106,4,2,94.3706,25.8007,51.9185,37.4138,53.00269702,72.5616,113.1674,53.1522,7.6739,31.1198,43.6673,31.6597,44.85677656,8.14592046,68.118,0.0941,271,143,475,4,26,1,11,7,1,8,5,4,26,0.659,1,0.1118,-0.0177,75.2758,91.5948,108.1906,70.3456,10,32,22,50.823,15.6499,13,32,19,20.5,93.6429,19.4334,50.4627,39.3862,52.13719834,69.6315,106.1949,55.7831,8.575,30.8891,40.5836,32.3442,71.151,43.03393964,9.103258709,0.091,-0.0125,286,149,623,6,24,1,14,7,1,9,7,6,24,0.627,82,2,0.1035,71.8605
1,1,0.046,0.673852215,6.4295,-0.4281,5.450147199,0.0109,4.35,-2.61,0.200694444,0.208333333,25.75734624,12,85,70.9,14.11,9.38,18.2,5.3,23.5,22,10,76.9,68.2,8.66,11.99,9.72,9.43,19.15,1,0,1,0,-2,10,443.9196437,0.930618334,0.673852215,-11,1,4,3,91.5424,116.2551,75.418,4,2,65.928,13.6106,4,2,94.3706,25.8007,51.9185,37.4138,53.00269702,72.5616,113.1674,53.1522,7.6739,31.1198,43.6673,31.6597,44.85677656,8.14592046,68.118,0.0941,271,143,475,4,26,1,11,7,1,8,5,4,26,0.659,1,0.1118,-0.0177,75.2758,91.1143,109.8256,69.3445,16,4,-12,51.1682,12.3344,15,4,-11,-11.5,94.9881,34.8633,50.9105,31.5089,49.63898315,67.6948,105.2773,52.8477,7.8385,34.0611,45.1159,33.6538,67.9117,46.94320989,2.695773261,0.0987,-0.0068,104,42,254,9,20,1,8,6,1,4,3,9,20,0.613,68,4,0.1055,70.2659
1,1,0.195,0.969911387,17.6449,8.1461,5.81879234,0.0419,26.24,13.09,0.422222222,0.433333333,103.7072336,44,85,70.9,14.11,9.38,18.2,5.3,23.5,17,19,69.9,68.9,0.97,-3.71,-2.91,0.17,-2.74,1,0,1,0,-2,-2,493.8500625,0.46227903,0.969911387,0,1,16,15,91.5424,116.2551,75.418,4,2,65.928,13.6106,4,2,94.3706,25.8007,51.9185,37.4138,53.00269702,72.5616,113.1674,53.1522,7.6739,31.1198,43.6673,31.6597,44.85677656,8.14592046,68.118,0.0941,271,143,475,4,26,1,11,7,1,8,5,4,26,0.659,1,0.1118,-0.0177,75.2758,99.6885,98.6102,67.7359,32,32,0,54.5135,11.3308,32,32,0,0,96.3688,35.3229,45.6127,34.626,47.84733262,74.4032,98.693,57.8947,10.5144,36.657,42.6616,33.6399,69.6471,45.5202045,2.32712812,0.102,0.0242,18,18,16,18,16,0,0,0,0,0,0,18,16,0.464,70,16,0.0778,68.8425
0,0,-0.165,0.185482051,-7.0473,-3.7255,-3.431383941,0.0023,-15.01,-13.13,-0.064761904,-0.75,12.67880622,0,70.1,63.6,6.43,-5.8,-4.42,3.83,-0.59,27,8,73.8,66.7,7.09,7.33,7.37,7.05,14.42,0,0,0,0,0,-15,295.2577189,0.921439372,0.185482051,14,14,3,-11,95.3549,102.3383,66.805,32,32,52.18,13.3097,32,32,92.412,28.1211,46.7756,36.7033,49.10384429,65.3846,102.226,48.855,7.8246,29.164,44.3656,33.4052,46.04025521,3.063589085,61.9938,0.1118,62,8,114,8,21,0,1,0,0,0,0,8,21,0.464,14,0.1218,-0.01,68.6084,91.6294,109.3856,69.2387,17,32,15,60.0212,9.0375,18,32,14,14.5,94.7267,28.0407,53.1117,34.8457,52.87527484,65.285,104.5274,46.6042,6.7185,34.3147,47.0242,30.0985,68.7813,46.38030181,6.494973026,0.1114,-0.0077,49,49,78,7,26,0,0,0,0,0,0,7,26,0.629,70,3,0.1191,70.0123
0,0,-0.025,0.45744635,1.3124,-2.2869,2.548342542,-0.0485,-0.95,1.43,-0.087476281,-0.6,28.53583938,68,69.4,63.8,5.55,9.6,3.12,11.79,14.9,23,11,75.4,67.8,7.68,8.17,6.88,8.97,15.85,0,0,0,0,-17,-17,-381.7979248,0.903467482,0.45744635,7,10,7,-3,95.8615,111.2209,64.5618,32,15,57.3298,8.9337,32,15,98.5233,27.6904,48.8294,39.3013,51.63237459,77.0035,107.5694,57.1637,8.7793,39.8266,46.0134,29.7533,45.4624189,6.169955683,72.1925,0.1109,64,64,167,11,19,3,4,4,3,4,4,11,19,0.56,10,0.0776,0.0333,64.8413,93.5746,109.9085,68.8094,32,32,0,63.2677,5.6648,25,32,7,3.5,96.7003,40.4712,51.4512,35.9638,52.46075408,75.5047,108.3939,54.8185,9.7625,29.7402,49.5673,31.4126,73.6626,48.83914094,3.621613141,0.0984,-0.0152,110,84,171,10,22,0,1,0,0,0,0,10,22,0.585,69,7,0.1136,69.9059
0,0,0.033,0.647697029,-4.2329,7.8079,6.20167234,0.0118,0.11,-2.65,0.102016806,0.194444444,-55.10868983,-3,73.8,66.7,7.09,7.33,7.37,7.05,14.42,22,12,78.1,73.2,4.94,9.98,11.33,2.98,14.31,0,0,0,0,14.5,24,-449.8985678,0.864494744,0.647697029,-9,3,6,3,91.6294,109.3856,69.2387,17,32,60.0212,9.0375,18,32,94.7267,28.0407,53.1117,34.8457,52.87527484,65.285,104.5274,46.6042,6.7185,34.3147,47.0242,30.0985,46.38030181,6.494973026,68.7813,0.1114,49,49,78,7,26,0,0,0,0,0,0,7,26,0.629,3,0.1191,-0.0077,70.0123,99.4373,113.6185,70.6207,32,23,-9,54.373,9.5342,32,23,-9,-9,102.7344,25.9542,48.2603,36.7647,50.04770087,68.6732,109.8999,52.13,8.3119,32.5147,47.3071,36.5559,65.3955,49.75440018,0.293300686,0.091,0.0041,176,42,290,11,20,0,9,1,0,3,0,11,20,0.596,68,6,0.0869,70.7855
1,0,-0.043,0.426536119,4.0379,-5.575,0.033673167,-0.0194,1.23,1.29,-0.088888889,-0.083333333,-22.68553105,2,79.9,72.5,7.42,6.81,11.55,2.68,14.22,24,8,74.8,67.4,7.47,5.52,7.11,5.88,12.99,0,0,0,0,-24,-35,1225.044975,0.88475334,0.426536119,11,12,5,-7,99.0919,112.3241,70.5889,32,8,52.2793,9.7222,32,8,101.992,37.0173,49.6829,39.0887,52.99600388,68.9704,112.716,54.8999,7.8224,25.4588,47.4747,36.414,49.29406222,3.701941652,66.8831,0.101,37,37,59,11,21,0,2,0,0,2,0,11,21,0.564,12,0.1029,-0.0019,70.7578,93.5169,108.2862,70.2876,21,32,11,64.1809,15.6766,21,32,11,11,93.077,35.9432,47.7441,34.5029,49.18551218,77.1386,104.5566,53.183,9.9262,35.7029,45.0495,30.9064,67.4847,45.51724369,3.668268485,0.1028,-0.0213,165,20,225,7,24,0,3,0,0,0,0,7,24,0.607,80,5,0.1241,70.5375
0,0,-0.091,0.210257592,1.8686,-10.4978,-0.895917947,-0.045,-6.82,-0.89,-0.2,-0.222222222,-54.9993457,-9,79.9,72.5,7.42,6.81,11.55,2.68,14.22,31,5,78,64.6,13.33,7.7,9.43,11.61,21.04,0,0,0,0,-24,-46,-557.787847,0.955451678,0.210257592,22,12,2,-10,99.0919,112.3241,70.5889,32,8,52.2793,9.7222,32,8,101.992,37.0173,49.6829,39.0887,52.99600388,68.9704,112.716,54.8999,7.8224,25.4588,47.4747,36.414,49.29406222,3.701941652,66.8831,0.101,37,37,59,11,21,0,2,0,0,2,0,11,21,0.564,12,0.1029,-0.0019,70.7578,88.5941,110.4555,68.4844,3,25,22,51.1375,9.6264,3,25,22,22,91.4413,29.5484,48.2265,35.0148,49.49581062,76.676,111.0435,55.4717,8.1518,28.9796,44.8994,29.9296,68.5611,44.89795102,4.597859599,0.0824,-0.0469,176,73,286,4,27,0,8,1,0,7,1,4,27,0.655,81,2,0.1293,69.3604
1,0,-0.022,0.467960437,1.643,-2.3468,0.321185552,0.004,1.08,-3.96,0.011111111,-0.047619047,-19.64898255,-19,79.9,72.5,7.42,6.81,11.55,2.68,14.22,21,12,75,72.7,2.36,10.77,8.49,4.65,13.14,0,0,0,0,-24,3,-2277.698464,0.866524262,0.467960437,-27,12,8,-4,99.0919,112.3241,70.5889,32,8,52.2793,9.7222,32,8,101.992,37.0173,49.6829,39.0887,52.99600388,68.9704,112.716,54.8999,7.8224,25.4588,47.4747,36.414,49.29406222,3.701941652,66.8831,0.101,37,37,59,11,21,0,2,0,0,2,0,11,21,0.564,12,0.1029,-0.0019,70.7578,96.7451,110.6811,68.5327,32,5,-27,52.9933,8.1152,32,5,-27,-27,102.9371,29.9163,50.6716,38.986,53.00728521,69.1834,106.244,55.6858,6.1194,42.9283,49.3892,33.2947,71.5548,49.62652911,3.3807561,0.0805,0.0021,58,58,133,11,19,0,5,4,0,5,4,11,19,0.586,73,8,0.0784,69.505
0,-1,-0.079,0.118513695,-4.7306,-9.5838,-3.820805531,-0.0295,-13.21,-2.99,-0.196883116,-0.25,-131.2025946,-208,78.8,68.4,10.45,6.17,11.07,4.63,15.7,31,4,88.9,69.2,19.74,9.16,21.31,7.6,28.91,0,1,-1,0,0,0,-874.4477386,0.98504296,0.118513695,0,8,1,-7,97.3342,113.8693,70.1299,32,32,67.0759,10.9142,32,32,95.8235,31.4024,49.037,37.8641,51.47355932,71.194,109,56.5271,8.6667,30.6634,42.6648,33.6538,45.06142068,6.412138639,67.5325,0.1016,72,20,140,10,21,0,3,0,0,1,0,10,21,0.577,8,0.1099,-0.0083,70.3693,87.7504,118.5999,75.1685,1,1,0,57.1821,7.2251,1,1,0,0,90.2544,37.5736,57.4329,36.2651,56.29244731,68.9845,116.3726,49.5516,7.4692,26.1916,46.2916,30.2703,68.8693,46.05950314,10.23294417,0.0919,-0.0378,226,167,635,3,29,9,17,12,9,17,12,3,29,0.656,84,1,0.1297,77.0734
1,0,0.024,0.869887215,15.7441,-0.9421,-0.199210494,0.0371,15.54,6.55,0.035887097,0.2,48.28678095,22,73.8,64.9,8.88,7.26,8.59,7.54,16.14,21,10,70.7,66,4.71,0.71,-4.84,5.44,0.6,0,0,0,0,19,18,188.53176,0.638997143,0.869887215,0,4,13,9,96.7318,115.5508,68.1862,14,32,58.5455,6.8306,12,32,96.5748,27.3796,52.589,37.5536,53.61338035,67.5472,111.3386,54.8431,8.8997,34.4478,49.9089,32.0624,49.28356909,4.329811268,70.1149,0.0744,273,56,336,7,23,1,6,2,1,3,1,7,23,0.605,4,0.0904,-0.016,66.3782,95.7897,99.8067,66.7211,32,32,0,61.6085,9.1155,32,32,0,0,97.679,39.3881,46.7928,34.6278,48.82085388,69.0299,98.0026,48.1132,8.0967,32.3565,41.2455,33.7736,74.6711,44.29183212,4.529021762,0.1109,0.0211,170,170,205,9,21,0,1,0,0,1,0,9,21,0.581,64,13,0.0898,68.8836
0,0,0.041,0.674528657,3.2267,2.3601,0.627869616,0.0141,1.92,0.45,0.076388889,0.133333333,42.52871429,21,73.8,64.9,8.88,7.26,8.59,7.54,16.14,24,12,79.9,72.5,7.42,6.81,11.55,2.68,14.22,0,0,0,0,19,42,-646.284725,0.850970893,0.674528657,-24,4,12,8,96.7318,115.5508,68.1862,14,32,58.5455,6.8306,12,32,96.5748,27.3796,52.589,37.5536,53.61338035,67.5472,111.3386,54.8431,8.8997,34.4478,49.9089,32.0624,49.28356909,4.329811268,70.1149,0.0744,273,56,336,7,23,1,6,2,1,3,1,7,23,0.605,4,0.0904,-0.016,66.3782,99.0919,112.3241,70.5889,32,8,-24,52.2793,9.7222,32,8,-24,-24,101.992,37.0173,49.6829,39.0887,52.99600388,68.9704,112.716,54.8999,7.8224,25.4588,47.4747,36.414,66.8831,49.29406222,3.701941652,0.101,-0.0019,37,37,59,11,21,0,2,0,0,2,0,11,21,0.564,83,12,0.1029,70.7578
1,0,0.02,0.599482948,-6.9322,8.3321,1.678663478,0.0473,4.11,-4.79,0.146405229,0.055555556,-96.47581774,-102,78,64.6,13.33,7.7,9.43,11.61,21.04,24,10,82.1,77.7,4.44,12.49,15.87,1.06,16.93,0,0,0,0,22,-3,-1050.262082,0.934764969,0.599482948,24,2,3,1,88.5941,110.4555,68.4844,3,25,51.1375,9.6264,3,25,91.4413,29.5484,48.2265,35.0148,49.49581062,76.676,111.0435,55.4717,8.1518,28.9796,44.8994,29.9296,44.89795102,4.597859599,68.5611,0.0824,176,73,286,4,27,0,8,1,0,7,1,4,27,0.655,2,0.1293,-0.0469,69.3604,96.9262,117.3877,72.8207,7,32,25,56.4706,7.2512,8,32,24,24.5,104.0411,33.6275,50,37.6093,52.15685104,73.0769,111.0077,54.8255,8.4934,31.9731,47.8576,34.7826,70.1258,49.23765492,2.919196121,0.0839,0.0004,239,144,656,9,22,5,22,10,4,17,8,9,22,0.635,67,3,0.0835,74.1462
1,-1,0.042,0.667093435,1.3376,3.4149,-1.553391789,0.0381,7.14,3.61,0.023611111,0.088888889,41.47582718,11,78,64.6,13.33,7.7,9.43,11.61,21.04,26,6,72.4,62.6,9.81,4.09,4.58,9.32,13.9,0,1,-1,0,22,12,1037.403429,0.914553182,0.667093435,13,2,7,5,88.5941,110.4555,68.4844,3,25,51.1375,9.6264,3,25,91.4413,29.5484,48.2265,35.0148,49.49581062,76.676,111.0435,55.4717,8.1518,28.9796,44.8994,29.9296,44.89795102,4.597859599,68.5611,0.0824,176,73,286,4,27,0,8,1,0,7,1,4,27,0.655,2,0.1293,-0.0469,69.3604,92.009,109.1179,68.0282,22,32,10,51.4801,10.6557,19,32,13,11.5,93.2482,31.9284,49.1942,35.6239,50.54849098,72.1019,108.3514,51.9256,8.7362,28.7307,43.7407,30.6839,66.8687,44.39723959,6.151251388,0.0898,-0.0088,13,5,49,5,25,0,1,0,0,0,0,5,25,0.613,65,7,0.0986,66.8298
0,0,-0.08,0.354023109,1.608,-5.3248,-0.275038714,-0.0002,-4.71,-2.42,-0.206795367,-0.083333333,-79.96687161,-71,85.5,72.5,13.03,6.93,17.05,2.62,19.67,33,4,90.9,74.7,16.22,9.35,22.92,1.46,24.38,1,1,0,0,21,16,-2027.394978,0.965409496,0.354023109,5,2,1,-1,95.8647,116.6486,72.3868,11,32,57.085,7.0243,11,32,96.8665,34.8814,52.352,42.2096,56.17583859,77.0784,116.3415,45.2563,6.6009,26.0274,46.4879,34.3013,47.77991315,8.395925444,67.9767,0.0927,137,57,181,8,23,0,2,0,0,1,0,8,23,0.593,2,0.099,-0.0063,73.3053,90.5399,115.0406,79.1217,2,7,5,61.3288,12.2449,2,7,5,5,94.4261,21.791,52.5627,41.0959,54.5415734,71.9128,114.5438,52.5424,9.1058,31.1622,41.8677,36.4754,68.1621,45.87060924,8.670964158,0.1094,-0.0065,92,92,384,3,29,2,12,7,2,12,7,3,29,0.673,104,1,0.1159,79.0371
1,1,0.04,0.964848629,16.1638,8.9374,7.562577013,0.0231,23.87,8.64,0.190414746,0.166666667,32.39020437,1,85.5,72.5,13.03,6.93,17.05,2.62,19.67,16,15,71.5,73,-1.45,-1.71,-1.39,-2.81,-4.2,1,0,1,0,21,21,481.8442247,0.357843572,0.964848629,0,2,15,13,95.8647,116.6486,72.3868,11,32,57.085,7.0243,11,32,96.8665,34.8814,52.352,42.2096,56.17583859,77.0784,116.3415,45.2563,6.6009,26.0274,46.4879,34.3013,47.77991315,8.395925444,67.9767,0.0927,137,57,181,8,23,0,2,0,0,1,0,8,23,0.593,2,0.099,-0.0063,73.3053,104.8021,100.4848,70.0751,32,32,0,59.4326,9.935,32,32,0,0,105.0276,35.9795,50.9,34.8754,51.40842631,67.6471,101.9545,60.4683,8.9,34.8063,47.0752,38.087,68.0758,50.57507788,0.833348431,0.0923,0.0168,55,55,57,14,16,0,0,0,0,0,0,14,16,0.553,62,15,0.0755,70.0308
1,1,-0.003,0.705668069,3.0301,3.5726,8.102624758,0.0104,5.36,-3.05,0.044873949,0.111111111,-40.84696483,-2,85.5,72.5,13.03,6.93,17.05,2.62,19.67,22,12,78.1,73.2,4.94,9.98,11.33,2.98,14.31,1,0,1,0,21,30,-1095.132719,0.864494744,0.705668069,-9,2,6,4,95.8647,116.6486,72.3868,11,32,57.085,7.0243,11,32,96.8665,34.8814,52.352,42.2096,56.17583859,77.0784,116.3415,45.2563,6.6009,26.0274,46.4879,34.3013,47.77991315,8.395925444,67.9767,0.0927,137,57,181,8,23,0,2,0,0,1,0,8,23,0.593,2,0.099,-0.0063,73.3053,99.4373,113.6185,70.6207,32,23,-9,54.373,9.5342,32,23,-9,-9,102.7344,25.9542,48.2603,36.7647,50.04770087,68.6732,109.8999,52.13,8.3119,32.5147,47.3071,36.5559,65.3955,49.75440018,0.293300686,0.091,0.0041,176,42,290,11,20,0,9,1,0,3,0,11,20,0.596,70,6,0.0869,70.7855
1,1,-0.002,0.677320236,0.9007,4.4719,4.979658047,0.0223,4.42,-3.35,0.103697479,0.166666667,-17.29827925,1,85.5,72.5,13.03,6.93,17.05,2.62,19.67,21,13,82,77.1,4.97,10.28,14.27,0.98,15.25,1,0,1,0,21,21,2996.751484,0.879328634,0.677320236,0,2,7,5,95.8647,116.6486,72.3868,11,32,57.085,7.0243,11,32,96.8665,34.8814,52.352,42.2096,56.17583859,77.0784,116.3415,45.2563,6.6009,26.0274,46.4879,34.3013,47.77991315,8.395925444,67.9767,0.0927,137,57,181,8,23,0,2,0,0,1,0,8,23,0.593,2,0.099,-0.0063,73.3053,100.3366,115.7479,71.5241,32,32,0,55.2448,9.9499,32,32,0,0,103.9414,31.2798,52.8839,36.6412,53.53386296,73.8192,110.6312,53.2979,6.5323,34.2897,49.32,34.4307,68.7764,50.11759557,3.416267397,0.1039,0.016,90,12,185,12,20,0,5,0,0,0,0,12,20,0.595,87,7,0.0879,73.2075
0,0,0.017,0.377904362,-1.4592,-2.1002,6.930806105,-0.047,-5.12,-8.96,0.13125,0,-1.205906525,-1,73.2,63.7,9.47,-1.51,3.31,4.65,7.96,23,9,72.2,66.6,5.63,7.45,4.3,8.78,13.08,0,0,0,0,0,0,3209.456645,0.892734494,0.377904362,0,11,6,-5,95.1915,106.9622,66.893,32,32,68.8344,9.2308,32,32,94.2234,39.2122,53.0948,39.8801,55.73195769,73.2348,109.5414,55.0964,7.9304,33.8609,44.8718,33.5559,46.72129929,9.010658404,71.8808,0.1035,128,128,231,6,25,0,5,0,0,5,0,6,25,0.61,11,0.0979,0.0056,65.6728,93.0913,108.4214,68.0084,32,32,0,58.3234,11.9891,32,32,0,0,94.9897,32.1796,51.6746,31.4286,50.21631707,67.713,104.0471,59.6708,7.0973,36.8693,46.1399,34.3701,66.6174,48.13646477,2.079852299,0.0729,-0.0414,202,69,301,8,22,0,5,2,0,2,1,8,22,0.593,82,6,0.1143,68.9445
1,0,0.015,0.610529819,1.8356,1.4366,6.337529222,-0.0215,1.61,-2.9,0.145892857,0.166666667,-18.51074437,-6,72.3,60.9,11.34,4.55,3.26,11.43,14.69,23,9,72.2,66.6,5.63,7.45,4.3,8.78,13.08,0,0,0,0,24,23,3617.543984,0.892734494,0.610529819,0,3,6,3,91.6547,110.257,65.6775,9,32,63.5776,11.9175,7,32,90.1442,34.5491,54.7988,32.2581,52.58363263,60.4527,107.3403,54.902,9.4427,32.4213,44.6142,28.8217,44.16625111,8.417381521,69.5222,0.0792,95,34,136,5,27,0,1,0,0,0,0,5,27,0.608,3,0.0991,-0.0199,66.5007,93.0913,108.4214,68.0084,32,32,0,58.3234,11.9891,32,32,0,0,94.9897,32.1796,51.6746,31.4286,50.21631707,67.713,104.0471,59.6708,7.0973,36.8693,46.1399,34.3701,66.6174,48.13646477,2.079852299,0.0729,-0.0414,202,69,301,8,22,0,5,2,0,2,1,8,22,0.593,50,6,0.1143,68.9445
1,-1,0.088,0.906980187,11.8231,4.7384,5.230234294,0.0273,15.79,13.84,-0.054107143,-0.083333333,6.289686751,-1,72.3,60.9,11.34,4.55,3.26,11.43,14.69,27,5,71.3,63.1,8.19,-9.29,-6.16,5.05,-1.1,0,1,-1,0,24,23,617.9612188,0.57229327,0.906980187,0,3,14,11,91.6547,110.257,65.6775,9,32,63.5776,11.9175,7,32,90.1442,34.5491,54.7988,32.2581,52.58363263,60.4527,107.3403,54.902,9.4427,32.4213,44.6142,28.8217,44.16625111,8.417381521,69.5222,0.0792,95,34,136,5,27,0,1,0,0,0,0,5,27,0.608,3,0.0991,-0.0199,66.5007,96.3931,98.4339,65.6751,32,32,0,51.5971,8.2665,32,32,0,0,92.1765,22.3285,48.8776,35.0126,49.69064767,73.6011,105.115,52.4675,7.3135,32.9747,46.6292,30.832,62.1505,46.50350044,3.187147227,0.1063,0.0074,78,78,97,4,27,0,1,0,0,1,0,4,27,0.52,54,14,0.0989,67.3755
0,1,-0.048,0.307145331,-2.7336,-3.0668,-3.14492249,-0.0027,-6.23,-5.76,-0.003267973,-0.033333333,-96.05772132,-53,75.5,67.4,8.11,1.67,6.37,3.42,9.79,27,7,77.8,69.2,8.59,7.43,9.33,6.69,16.02,1,0,1,0,0,-22,-906.0551793,0.910081282,0.307145331,19,11,2,-9,94.6616,105.457,73.0735,32,32,56.0451,11.8257,32,32,94.3099,28.4161,49.9339,36.6057,51.34750152,61.9318,107.0924,47.7245,6.7371,28.3094,42.047,35.9019,45.3891653,5.958336219,69.8824,0.0938,46,46,77,7,26,0,0,0,0,0,0,7,26,0.579,11,0.1036,-0.0098,70.9269,91.5948,108.1906,70.3456,10,32,22,50.823,15.6499,13,32,19,20.5,93.6429,19.4334,50.4627,39.3862,52.13719834,69.6315,106.1949,55.7831,8.575,30.8891,40.5836,32.3442,71.151,43.03393964,9.103258709,0.091,-0.0125,286,149,623,6,24,1,14,7,1,9,7,6,24,0.627,71,2,0.1035,71.8605
1,1,-0.033,0.30505981,-9.112,2.2647,4.641439123,-0.0106,9.05,2.47,0.241269842,0.666666667,-99.70776342,-1,75.5,67.4,8.11,1.67,6.37,3.42,9.79,16,12,79.6,74.6,5.07,-0.8,7.36,-6.62,0.74,1,0,1,0,0,-9,479.3499483,0.91088155,0.30505981,0,11,3,-8,94.6616,105.457,73.0735,32,32,56.0451,11.8257,32,32,94.3099,28.4161,49.9339,36.6057,51.34750152,61.9318,107.0924,47.7245,6.7371,28.3094,42.047,35.9019,45.3891653,5.958336219,69.8824,0.0938,46,46,77,7,26,0,0,0,0,0,0,7,26,0.579,11,0.1036,-0.0098,70.9269,96.9263,114.569,70.9604,23,32,9,56.9087,9.4293,32,32,0,4.5,100.5115,30.1747,50.7961,32.2807,50.07943579,74.3066,108.4477,56.2882,9.022,36.3349,50.0414,31.0145,66.6058,48.76253869,1.316897096,0.1055,-0.0204,226,44,450,9,21,1,15,4,0,1,0,9,21,0.612,75,3,0.1259,70.6786
